rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,zillow_1y_forecast_pct,origin
22,61.83968578337817,97.47292418772562,0.8839399587082353,61.8198590577362,61.85951250902014,11219,New York,Kings County,NY,1285891.0,-0.0285532229030419,0.5483313158107777,0.2606240546605125,0.0254547142443099,1.203180236696119,-0.2871844815087354,0.1294114154664321,0.0233780949494113,2.9,2026-07-31
23,61.73943407724151,97.352587244284,0.8839399587082353,67.38154638723552,56.09732176724751,07650,Palisades Park,Bergen County,NJ,1012589.0,0.0933297572266717,0.3093892595058953,0.4250820248925624,0.0317011928918852,0.4794781613149073,0.0190476017814961,0.0968775780085202,-0.0527621643170303,2.5,2026-07-31
24,61.709845936393165,97.23225030084237,0.8839399587082353,60.687433812275096,62.73225806051123,11738,Farmingville,Suffolk County,NY,668812.0,0.0882656046945026,-0.1053725153029496,0.0122778743204978,,-0.3266219859322874,-0.1737178558286761,0.0087328860634272,-0.0671696841799335,2.9,2026-07-31
25,61.68307675132369,97.11191335740072,0.8839399587082353,59.63598220508869,63.73017129755869,07628,Dumont,Bergen County,NJ,683641.0,0.071547163088557,-0.0834434350148445,-0.3988617731294113,0.0504650916890502,-0.1990318109133568,0.0121786998006512,-0.0016987644092996,-0.0012219492489557,2.2,2026-07-31
26,61.43068834238548,96.9915764139591,0.8839399587082353,59.7055901620851,63.155786522685865,11755,Lake Grove,Suffolk County,NY,742918.0,0.0822647404430835,-0.0002900079648942,0.0395133360962205,0.0374738339446718,-0.061210791508752,-0.0384167844495991,-0.2093688907204622,-0.0851965426396394,2.8,2026-07-31
27,61.4002711829167,96.87123947051744,0.8839399587082353,62.3142792201281,60.48626314570529,10512,Carmel,Putnam County,NY,520032.0,0.074806767415318,-0.3569856644999909,-0.2046575177617313,,-0.4038763104924296,-0.0570772144716765,-0.0489343221252642,-0.0751540790079354,2.5,2026-07-31
28,61.36568551007704,96.7509025270758,0.8839399587082353,59.73742409630597,62.99394692384812,08701,Lakewood,Ocean County,NJ,588170.0,0.3285601651421505,-0.2338598010542334,-0.3610892656609348,0.0436086910260882,0.3136407617139241,-0.1528256848044593,-0.0115157414429987,0.232140014211524,2.3,2026-07-31
29,61.3008679270763,96.63056558363418,0.8839399587082353,58.92941277373762,63.67232308041497,07737,Leonardo,Monmouth County,NJ,677484.0,0.1382475615239705,-0.0924902233163535,-0.2243771503238321,,-0.3079924488559815,0.0406202322551039,0.0021967077608771,-0.0297680989269426,3.0,2026-07-31
30,61.085463477273336,96.51022864019254,0.8839399587082353,60.97501386709382,61.19591308745286,08739,Lavallette,Ocean County,NJ,1784797.0,0.1283858236943501,0.8761835728543215,,,,,,,3.5,2026-07-31
31,60.93084226465698,96.38989169675092,0.8839399587082353,57.220631189312286,64.64105334000168,07057,Wallington,Bergen County,NJ,695631.0,0.0339950970674504,-0.0660567715996744,0.0751451357636483,0.0406824852004102,0.2024587365556402,-0.1050851482411079,-0.0103024579259578,-0.0534675287655425,2.7,2026-07-31
32,60.84889964343358,96.26955475330928,0.8839399587082353,62.674043460421245,59.02375582644592,07827,Montague Township,Sussex County,NJ,324869.0,0.0441094103498404,-0.827454738904537,-0.2005831129475925,,-0.7257047965782608,-0.1998950917298742,0.0625337924484092,-0.1913260705243524,2.0,2026-07-31
33,60.83173327195182,96.14921780986762,0.8839399587082353,64.16167505327462,57.50179149062902,08722,Beachwood,Ocean County,NJ,475088.0,0.130526572951393,-0.4473759084852169,-0.1274425545174828,,-0.3976198943481634,-0.2159380110746803,0.0610793946277787,0.0334412503795287,2.2,2026-07-31
34,60.79284671555397,96.028880866426,0.8839399587082353,61.459945684666,60.12574774644192,08736,Manasquan,Monmouth County,NJ,1234188.0,0.1410354228677132,0.5072925060643438,0.1129127668484688,0.0335983335863067,0.0689367553292477,0.1988126318745622,0.0812124050580056,-0.059282520700117,3.3,2026-07-31
35,60.73434987901592,95.90854392298436,0.8839399587082353,59.252872265111336,62.21582749292052,11542,Glen Cove,Nassau County,NY,836459.0,0.0203305270830259,0.1183017693710386,-0.4586579118388911,0.0533784606546147,0.3043603698264998,-0.0651637002027546,-0.0855734437064636,0.0626354989620348,2.3,2026-07-31
36,60.66601073848604,95.78820697954272,0.8839399587082353,63.74696951894138,57.5850519580307,08731,Forked River,Ocean County,NJ,507252.0,0.1055957219045677,-0.3818677798755292,0.0463996081499828,,-0.2514996046234306,-0.1520886613192903,-0.0580170217861102,0.0480168925646824,2.4,2026-07-31
37,60.65778069187266,95.66787003610108,0.8839399587082353,61.309166051975474,60.00639533176984,11967,Shirley,Suffolk County,NY,551177.0,0.0922802383325439,-0.2988204220679993,-0.161069273589387,,-0.2926369257488954,-0.2904362241836892,0.0185194120138021,-0.0268707023256699,2.6,2026-07-31
38,60.65243160663924,95.54753309265944,0.8839399587082353,56.25646198150378,65.0484012317747,10548,Montrose,Westchester County,NY,657941.0,0.041506543943456,-0.1217612323688204,0.0610950773843175,,-0.3582521150613538,-0.0661640562159797,0.2315187626756394,-0.1198859353309777,4.1,2026-07-31
39,60.62904654829855,95.4271961492178,0.8839399587082353,61.927349009684086,59.330744086913,18337,Milford,Pike County,PA,356960.0,0.0242356307731718,-0.7332517462629227,0.1008145375376994,,-0.5461952434654223,-0.1560876462946188,-0.1040221218497183,0.0857834763363707,2.0,2026-07-31
40,60.61425117085537,95.30685920577618,0.8839399587082353,60.53804252935762,60.69045981235311,11950,Mastic,Suffolk County,NY,519683.0,0.0995411339496609,-0.3576577676771784,-0.2384044977847406,,-0.2179032014506472,-0.3259735047780573,-0.2064828491635104,-0.0029118379715542,2.6,2026-07-31
41,60.58838657035373,95.18652226233452,0.8839399587082353,63.92164896786152,57.25512417284595,10533,Irvington,Westchester County,NY,1321738.0,0.044303300108336,0.5758269977956267,0.380347634514889,0.0343865296362045,0.1378101960347197,0.2677569227004458,-0.1399358583183865,-0.0283402319345175,3.0,2026-07-31
42,60.56163228413481,95.0661853188929,0.8839399587082353,62.59005994886755,58.53320461940207,07439,Ogdensburg,Sussex County,NJ,437204.0,0.0547692641633638,-0.5304764786089731,-0.0947928261991393,,-0.4684138626268546,-0.1446073061561892,-0.0680055502759273,-0.0122958549605527,2.1,2026-07-31
43,60.52017192166644,94.94584837545126,0.8839399587082353,61.92469741905296,59.11564642427992,18336,Matamoras,Pike County,PA,307553.0,0.0534229331494881,-0.8822280021085707,-0.1581793068487105,,-0.4277973364282339,-0.1688278427619804,-0.2066934544901943,0.0931205150490471,2.2,2026-07-31
44,60.438188747305,94.82551143200962,0.8839399587082353,59.266375734305285,61.61000176030471,07646,New Milford,Bergen County,NJ,747054.0,0.0743994904928268,0.0052618528708467,-0.1458579330584655,,-0.0174477275644087,-0.0164190702958172,-0.0341674452267213,0.0104032035849431,2.3,2026-07-31
45,60.33052960314737,94.705174488568,0.8839399587082353,56.12431141689033,64.53674778940442,07052,West Orange,Essex County,NJ,701211.0,0.1244229756460505,-0.0580670989350853,-0.1625371101883033,0.0492379803095236,-0.2002980468306205,0.0351722202441311,-0.0272052456198395,-0.0167647173346893,2.5,2026-07-31
46,60.19241799891732,94.58483754512636,0.8839399587082353,58.18783808299383,62.196997914840814,10312,New York,Richmond County,NY,769211.0,-0.0445109922337959,0.0344895134385687,0.176687655780924,0.0355775670030629,0.0487509178163232,-0.0889146961341649,-0.1030888299012922,-0.0100959752426647,1.6,2026-07-31
47,60.14274257591145,94.46450060168472,0.8839399587082353,58.04712831302613,62.23835683879677,07503,Paterson,Passaic County,NJ,564711.0,0.1314359319551265,-0.2745616084740483,0.0055116663265692,0.0472382987498682,0.3449944837650107,-0.3162686438628093,0.0306322312361686,0.0691487194426854,2.6,2026-07-31
48,60.02208605414772,94.34416365824308,0.8839399587082353,57.142132461188936,62.9020396471065,11436,New York,Queens County,NY,699970.0,0.0463847872980828,-0.059839331292526,-0.0620714392103582,,0.183546770310383,-0.2598088966361103,-0.0737591918391604,0.121454214297595,2.3,2026-07-31
49,59.98272091665593,94.22382671480143,0.4381030166275002,57.88900535812871,62.07643647518315,07719,Wall,Monmouth County,NJ,838165.0,0.0774589701478433,0.120339110092738,-0.3642501226828205,0.0444244657112697,0.0555385932632919,0.0375663228751981,-0.0542013938501941,0.004438483439021,2.7,2026-07-31
50,59.90397313429973,94.1034897713598,0.4381030166275002,58.011819009952326,61.79612725864715,11575,Roosevelt,Nassau County,NY,659034.0,0.0707039395524344,-0.12010106197169,-0.2261293266129787,,-0.2362841638578292,-0.198922395111696,0.1000534353262558,-0.0686290592181905,2.6,2026-07-31
51,59.623302689687314,93.98315282791818,0.4381030166275002,61.92347327907676,57.32313210029787,10706,Hastings on Hudson,Westchester County,NY,1169338.0,0.130829445912337,0.4533171946557566,0.1583739786556819,0.032582527290304,-0.0768246409636923,0.2514570580395864,0.0608704870364356,0.0562505299520473,3.2,2026-07-31
52,59.59437696724356,93.86281588447652,0.4381030166275002,58.13457057392433,61.05418336056279,07724,Eatontown,Monmouth County,NJ,709962.0,0.1045688836592816,-0.0456648399426971,-0.3445246041406271,0.0390717125001427,0.0432347786396671,-0.049200573447522,-0.0150516937584175,0.0515362097715946,2.8,2026-07-31
53,59.573914021201176,93.7424789410349,0.4381030166275002,57.342630984354656,61.80519705804769,10573,Port Chester,Westchester County,NY,907577.0,0.0515131484130989,0.1999019280447402,-0.5462786256143666,0.0443139754941675,0.2606863586864143,-0.0267112567942376,-0.0477891961963976,0.0827511098144085,3.0,2026-07-31
54,59.49843557815476,93.62214199759326,0.4381030166275002,58.18589216725712,60.81097898905238,07463,Waldwick,Bergen County,NJ,767325.0,0.0651059547576324,0.0320341078980259,-0.3831267580517448,,-0.4282790720428011,0.1044772707758324,0.1236473369585731,-0.0595949366721535,2.7,2026-07-31
55,59.48264371806464,93.50180505415162,0.4381030166275002,57.71615807212945,61.24912936399984,10549,Mount Kisco,Westchester County,NY,966386.0,0.0901495630489769,0.2626868859069677,-0.113771860263391,0.0334648974704376,0.0861935066193229,0.1610064325713065,-0.0182210794541575,0.0590739617338161,3.1,2026-07-31
56,59.466309370028,93.38146811071,0.4381030166275002,59.11671795778677,59.815900782269225,08741,Pine Beach,Ocean County,NJ,584712.0,0.1505340942691585,-0.2397565520555851,0.0129449818967426,,-0.4820014446033636,-0.0002361871254337,0.1847532843057671,-0.005022819106523,2.9,2026-07-31
57,59.457633153787086,93.26113116726836,0.4381030166275002,63.27146696171757,55.64379934585659,10803,Pelham,Westchester County,NY,1458307.0,0.1890028714544684,0.6741554659506583,0.7757918004029403,0.0354493184687568,0.0238073280472217,0.2625399233965483,0.0832625702074842,0.022292295147132,3.7,2026-07-31
58,59.27923786684036,93.14079422382672,0.4381030166275002,57.91527564701882,60.64320008666191,07946,Millington,Morris County,NJ,917473.0,0.023676225893276,0.2107467570495647,-0.1432394745212146,,-0.4083525989305958,0.1877404700685895,-0.0160669712141636,-0.1869572819475854,2.6,2026-07-31
59,59.255037130826665,93.02045728038507,0.4381030166275002,58.08280446339912,60.4272697982542,10502,Ardsley,Westchester County,NY,1088740.0,0.0005787114368466,0.3819006025200053,0.1273421380487782,,-0.4183074509198203,0.2804834466291448,0.171117908668279,-0.0074776403874056,3.2,2026-07-31
60,59.19960984646705,92.90012033694344,0.4381030166275002,61.15074453184188,57.248475161092216,07720,Bradley Beach,Monmouth County,NJ,1139087.0,0.1076351204605309,0.4271062267408663,-0.2191505935017232,0.0236154024275847,0.5736005675886211,0.1572471211926698,0.1808568452499823,-0.0203908170201978,3.4,2026-07-31
61,59.14822711696685,92.7797833935018,0.4381030166275002,56.15684552689055,62.139608707043145,10543,Mamaroneck,Westchester County,NY,1100042.0,0.0487693428339554,0.3922278419680811,-0.0806852043067838,0.0426140703036233,0.2738987400423205,0.0899864019850725,-0.0384112920957129,0.0077943723318621,3.4,2026-07-31
62,59.14442259027898,92.65944645006016,0.4381030166275002,58.8554167376794,59.433428442878565,08751,Seaside Heights,Ocean County,NJ,742711.0,0.2290981886928914,-0.0005690900004271,0.0911339858309325,0.0380363253018724,0.3710810309962216,-0.099722720306591,-0.2465616699355806,-0.0493694450796142,2.7,2026-07-31
63,59.09548261228616,92.53910950661852,0.4381030166275002,61.42434462916453,56.766620595407794,11789,Sound Beach,Suffolk County,NY,535124.0,0.0253392275104364,-0.3283776636456146,-0.1810338632768964,,-0.4863405559397702,-0.027886244693685,0.0225510561198785,-0.027131526337708,2.5,2026-07-31
64,59.03838391742535,92.4187725631769,0.4381030166275002,60.10060245639234,57.976165378458354,07843,Hopatcong,Sussex County,NJ,455778.0,0.1251952448671204,-0.4888693809542364,-0.1182747735621365,,-0.4557534270655232,-0.1561109677629137,-0.0071817379703915,-0.1101261861147315,2.5,2026-07-31
65,59.004043701882,92.29843561973526,0.4381030166275002,57.68922649543777,60.31886090832622,07508,North Haledon,Passaic County,NJ,649150.0,0.0779673906491552,-0.1352116625651742,-0.0369653688355455,0.0461859023346084,0.0237198883534712,-0.1649627913332727,-0.0439132707294991,0.0509082129825613,2.6,2026-07-31
66,58.99308913897353,92.17809867629362,0.4381030166275002,58.10361922808297,59.88255904986409,11739,Great River,Suffolk County,NY,1074948.0,0.1938938439540351,0.3691512279064763,0.3316204737229,,-0.0112007191100087,0.1284856503702576,-0.1662572398018795,0.3562947969996338,3.7,2026-07-31
67,58.95268958421724,92.057761732852,0.4381030166275002,60.79512748127659,57.11025168715789,07461,Sussex,Sussex County,NJ,461077.0,0.0360321935915116,-0.4773117037160634,0.1271318180686194,,-0.4287060879026569,-0.1754252628707925,-0.0512752613306712,-0.0162527160881411,2.3,2026-07-31
68,58.94244587289423,91.93742478941034,0.4381030166275002,58.052711522667146,59.83218022312132,11548,Greenvale,Nassau County,NY,1158180.0,0.0472516021549548,0.443728511763279,-0.2441163990642731,,0.3589172478227176,0.1520405768609891,-0.3332406564094636,-0.3622980076001993,2.5,2026-07-31
69,58.92174157414389,91.81708784596871,0.4381030166275002,59.83092636039641,58.01255678789137,11030,Manhasset,Nassau County,NY,2318744.0,0.0514783908624977,1.1379048738831692,0.5553345367090241,0.037649688230582,0.3997209154717775,0.3532175515591431,-0.0735715938366023,-0.0676791994765612,2.7,2026-07-31
70,58.89265241174036,91.69675090252709,0.4381030166275002,57.67615765700459,60.10914716647613,07701,Red Bank,Monmouth County,NJ,732744.0,0.0996502525036454,-0.0140797952524689,-0.2905606443345991,0.0537036512851641,-0.0125977734496836,0.0255117333907456,-0.0287007108880033,0.0122718377287596,3.1,2026-07-31
71,58.8900588531222,91.57641395908544,0.4381030166275002,55.49322897657013,62.286888729674274,11749,Islandia,Suffolk County,NY,644226.0,0.1982498107510814,-0.1428260124255516,-0.0892793689509066,,-0.1778539811684674,-0.1652299642576841,-0.0134508787775882,0.0874937770820134,2.8,2026-07-31
72,58.86855550353769,91.4560770156438,0.4381030166275002,53.531716276107645,64.20539473096774,10465,New York,Bronx County,NY,693785.0,-0.0114403338444649,-0.0687140425410071,0.1161580019947621,0.0493928215639229,0.1753764764696874,-0.1783341661756506,-0.0797009935164005,0.0082951162380367,2.0,2026-07-31
73,58.86423702628736,91.33574007220216,0.4381030166275002,59.46596035935441,58.2625136932203,07452,Glen Rock,Bergen County,NJ,1116906.0,0.1269467502898628,0.4074416692203737,0.3647871731228544,,-0.2423859064641231,0.2405430677533792,-0.0912103900443987,-0.084791356998705,2.8,2026-07-31
74,58.74248297313494,91.21540312876051,0.4381030166275002,62.85456414614096,54.63040180012892,07874,Stanhope,Sussex County,NJ,454649.0,0.0958365456850799,-0.4913513262350104,-0.1602835493891135,,-0.6566771072468669,-0.0650400399686855,0.0798610512791473,0.0095333775826225,2.6,2026-07-31
75,58.69745769640603,91.0950661853189,0.4381030166275002,58.48737822179443,58.90753717101765,07456,Ringwood,Passaic County,NJ,618351.0,0.0698633334589228,-0.1838193541950552,0.0526970766548284,,-0.4891629923310472,0.0346212384286028,-0.011757524287189,-0.0338841840263854,2.6,2026-07-31
76,58.64082895100058,90.97472924187726,0.4381030166275002,60.00792173967131,57.27373616232985,08734,Lanoka Harbor,Ocean County,NJ,576777.0,0.1201609922901404,-0.2534199623574373,-0.0127674824588499,,-0.2857532890493826,-0.1670013647330962,0.0465682894656982,-0.2347704519245305,2.6,2026-07-31
77,58.61620032073212,90.8543922984356,0.4381030166275002,56.9597083861949,60.27269225526935,11790,Stony Brook,Suffolk County,NY,797463.0,0.0393090057560229,0.0705595175185482,0.0573802764482529,,-0.3506246500350773,0.2081800824845546,0.039062004498465,-0.0296269605805805,2.6,2026-07-31
78,58.60194643149093,90.73405535499398,0.4381030166275002,57.73559826932127,59.4682945936606,11742,Holtsville,Suffolk County,NY,660320.0,0.050442676462444,-0.1181512877309742,-0.018811849732538,,-0.2265033215357441,-0.1296232175987616,-0.0749293771099992,0.0031640551955603,2.6,2026-07-31
79,58.5669671488643,90.61371841155234,0.4381030166275002,56.83959699037568,60.29433730735292,07642,Hillsdale,Bergen County,NJ,877598.0,0.0844881847790461,0.166312817980522,-0.1791983325696353,,-0.3418690918503142,0.142580225758689,0.0139064866832416,-0.0086057209627925,2.9,2026-07-31
80,58.5568210862497,90.49338146811073,0.4381030166275002,59.77185702097396,57.34178515152543,07738,Lincroft,Monmouth County,NJ,1055659.0,0.0959357721373951,0.3510444421620633,0.0760137977780193,,-0.1694457084831591,0.1615660135631021,-0.0169774949335668,0.1037243764930367,2.4,2026-07-31
81,58.49018010961353,90.37304452466908,0.4381030166275002,57.12737861248025,59.85298160674682,11730,East Islip,Suffolk County,NY,736563.0,-0.0005384632143773,-0.0088813710287656,0.027046591472164,,-0.2688447214737437,-0.0610343591604941,-0.060734718115869,0.035111876383523,3.1,2026-07-31
82,58.47896370769723,90.25270758122744,0.4381030166275002,57.38153964055736,59.57638777483709,11949,Manorville,Suffolk County,NY,726825.0,0.1297089155235603,-0.0221899030713341,0.0913560724801669,0.0371973788892558,-0.2344280755588024,-0.1436050268499599,0.1327140031389895,-0.0165513745814178,2.5,2026-07-31
83,58.45878867840191,90.1323706377858,0.4381030166275002,61.42176265998977,55.49581469681405,10509,Brewster,Putnam County,NY,540585.0,0.0424127992415165,-0.3182251003019445,-0.250253980101041,,-0.3576966820252985,-0.0563151411060639,-0.1202953446342043,0.0340103424808318,2.6,2026-07-31
84,58.45805705804454,90.01203369434417,0.4381030166275002,60.253935869545415,56.66217824654366,11778,Rocky Point,Suffolk County,NY,558708.0,0.036647574587635,-0.2852485107376665,-0.1553914690823585,,-0.4030395656029804,-0.1228197743495734,0.0250393836668223,0.0084697657511763,2.5,2026-07-31
85,58.42283558723295,89.89169675090253,0.4381030166275002,56.85306384654385,59.99260732792205,10567,Cortlandt Manor,Westchester County,NY,710809.0,0.0044152804403591,-0.044472501328169,0.1235338583353566,,-0.2943752520223637,0.0281202562394008,-0.1632177258437313,-0.0387491692877028,3.3,2026-07-31
86,58.41578986187467,89.7713598074609,0.4381030166275002,55.31881250146648,61.51276722228286,11554,East Meadow,Nassau County,NY,821945.0,0.0454743232424895,0.1007966821619028,0.0643895995681234,0.0394187197945095,-0.0755698120424057,-0.0048058120917657,-0.0008530144664753,-0.0793891593939634,2.3,2026-07-31
87,58.397825251472575,89.65102286401925,0.4381030166275002,61.470563209273365,55.325087293671785,07423,Ho Ho Kus,Bergen County,NJ,1376648.0,0.118325365067529,0.616530573498471,0.2924638128998325,,-0.1836774799413547,0.3349856874662208,-0.0890424461356058,-0.0747638129082621,3.5,2026-07-31
88,58.3856750511774,89.53068592057761,0.4381030166275002,60.5618281498167,56.2095219525381,07641,Haworth,Bergen County,NJ,1253595.0,0.1796850943626612,0.5228946250626123,0.2899300096518207,,-0.2229165985546679,0.2371170771595609,0.0515734248068024,-0.0250392497756821,3.1,2026-07-31
89,58.349656077211655,89.41034897713598,0.4381030166275002,58.44493504561497,58.25437710880834,07922,Berkeley Heights,Union County,NJ,959460.0,0.0455521683524974,0.2554939633789814,0.0247528677930422,0.0419861368555123,-0.3361792511224799,0.2595046873243449,-0.1189165696480891,-0.0032115063342776,2.8,2026-07-31
90,58.329539271478495,89.29001203369434,0.4381030166275002,60.68679224174177,55.97228630121521,07442,Pompton Lakes,Passaic County,NJ,566244.0,0.0750913246004504,-0.2718519177847511,-0.2017740659007678,,-0.3745312230896662,-0.0524766460727167,-0.0358535129402231,0.013944008160353,2.6,2026-07-31
91,58.22798558361731,89.16967509025271,0.4381030166275002,56.60473446586317,59.85123670137145,07630,Emerson,Bergen County,NJ,811972.0,0.0236642957518554,0.0885899617158578,-0.1592876958348803,,-0.2370303899484345,0.0789666264472788,-0.0370655598108786,-0.0215366307192732,2.9,2026-07-31
92,58.10136659871499,89.04933814681108,0.4381030166275002,60.08074499913284,56.12198819829713,10546,Millwood,Westchester County,NY,1013227.0,0.1021885419402334,0.3100193110009428,0.0765230269921719,,-0.3002341584884374,0.3483813663288091,-0.3707189090534726,0.2472933162741138,3.6,2026-07-31
